X,Y,OBJECTID,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,METEREDAREAS_ENERGY,METEREDAREAS_WATER,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,LASTUPDATE,UBID
-77.0277614054698,38.898024142271,449128,PM1419589,0320    0814,1419589,"1120 G Street, NW",,,2014,In Compliance,1120 G ST NW,RREEF AMERICA REIT II CORP UU,2,"1120 G Street, NW",WASHINGTON,DC,20005,1981,Office,Office,180600,143997.0,69.0,127.7,126.5,373.3,370.0,2307.6,16,,2027.1,19120.1060129,0.0,Whole Building,,0.0,0.0,0.0,0.0,4829931.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8980163555,-77.0277591134,239133,397592.000300025,136685.467202357,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0277431064298,38.8981494286362,449129,PM1419589,0320    0814,1419589,"1120 G Street, NW",,,2015,In Compliance,1120 G ST NW,RREEF AMERICA REIT II CORP UU,2,"1120 G Street, NW",Washington,DC,20005,1981,Office,Office,180600,143997.0,72.0,123.7,123.3,365.6,363.4,2257.3,15.7,,2028.6,15681.601489,0.0,Whole Building,,0.0,0.0,0.0,0.0,4759790.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8981416415,-77.027740814,239133,397593.591935184,136699.374455911,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0277431064298,38.8981494286362,449130,PM1419589,0320    0814,1419589,"1120 G Street, NW",,,2016,In Compliance,1120 G ST NW,RREEF AMERICA REIT II CORP UU,2,"1120 G Street, NW",WASHINGTON,DC,20005,1981,Office,Office,180600,143997.0,68.0,123.5,124.0,362.9,361.9,1934.1,13.4,,1869.4,17208.092836,0.0,Whole Building,,0.0,0.0,0.0,0.0,4709308.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8981416415,-77.027740814,239133,397593.591935184,136699.374455911,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0277431064298,38.8981494286362,449131,PM1419589,0320    0814,1419589,"1120 G Street, NW",,,2017,In Compliance,1120 G ST NW,RREEF AMERICA REIT II CORP UU,2,"1120 G Street, NW",WASHINGTON,DC,20005,1981,Office,Office,180600,143997.0,70.0,114.2,115.6,336.5,336.4,1736.5,12.1,,1885.6,15255.553613,0.0,Whole Building,,0.0,0.0,0.0,0.0,4373740.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8981416415,-77.027740814,239133,397593.591935184,136699.374455911,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0405151529225,38.9054543979291,449136,PM1419646,0162    0100,1419646,Demonet Building,,,2014,In Compliance,1155 CONNECTICUT AV,TMT DEMONET INC,2,"1155 Connecticut Avenue, NW",WASHINGTON,DC,20036,1984,Office,Office,90346,107967.0,56.0,61.6,60.3,193.5,189.4,890.7,8.3,,2793.5,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,1950165.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9054466102,-77.0405128564,243304,396486.026702044,137510.698902362,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0403971592407,38.9054657505773,449137,PM1419646,0162    0100,1419646,Demonet Building,,,2015,In Compliance,1155 CONNECTICUT AV,TMT DEMONET INC,2,"1155 Connecticut Avenue, NW",Washington,DC,20036,1984,Office,Office,90346,105026.0,55.0,60.4,60.3,189.7,189.3,849.5,8.1,,1501.5,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,1859804.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9054579627,-77.0403948628,243304,396496.261694924,137511.954596081,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0403971592407,38.9054657505773,449138,PM1419646,0162    0100,1419646,Demonet Building,,,2016,In Compliance,1155 CONNECTICUT AV,TMT DEMONET INC,2,"1155 Connecticut Avenue, NW",WASHINGTON,DC,20036,1984,Office,Office,90346,100104.2,48.0,71.7,70.3,225.0,220.7,822.6,8.2,,1655.7,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,2102407.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9054579627,-77.0403948628,243304,396496.261694924,137511.954596081,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0403971592407,38.9054657505773,449139,PM1419646,0162    0100,1419646,Demonet Building,,,2017,In Compliance,1155 CONNECTICUT AV,1155 Connecticut Ave Inc,2,"1155 Connecticut Avenue, NW",WASHINGTON,DC,20036,1984,Office,Office,90346,107967.0,75.0,53.5,54.7,167.9,171.7,640.4,5.9,,2250.9,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,1692065.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9054579627,-77.0403948628,243304,396496.261694924,137511.954596081,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0403948664976,38.9054582978594,449140,PM1419646,0162    0100,1419646,Demonet Building,,,2018,In Compliance,1155 CONNECTICUT AV,1155 CONNECTICUT AVENUE INC,2,"1155 Connecticut Avenue, NW",WASHINGTON,DC,20036,1984,Office,Office,90346,107967.0,62.0,56.9,57.8,159.4,161.9,588.4,5.5,,2340.9,0.0,0.0,Whole Property,Whole Property,0.0,0.0,0.0,0.0,1801865.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804047.2,552787.5,530756.9,478644.8,460157.2,441222.7,448820.2,440868.8,405329.5,450586.0,531870.7,602875.3,38.90545051,-77.04039257,243304,396496.460204207,137511.127192372,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0403948664976,38.9054582978594,449141,PM1419646,0162    0100,1419646,Demonet Building,,,2019,In Compliance,1740 M STREET NW,1155 CONNECTICUT AVENUE INC,2,"1155 Connecticut Avenue, NW",WASHINGTON,DC,20036,1984,Office,Office,90346,107967.0,63.0,55.2,55.2,154.7,154.6,570.8,5.3,,2024.3,0.0,0.0,Whole Property,,0.0,0.0,0.0,0.0,1747877.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650718.2,595349.0,559491.0,425865.0,415735.3,445256.8,483102.3,477712.4,428226.3,433611.6,490366.5,558323.8,38.90545051,-77.04039257,243304,396496.460204207,137511.127192372,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0403948664976,38.9054582978594,449142,PM1419646,0162    0100,1419646,Demonet Building,,,2020,In Compliance,1740 M ST NW,1155 CONNECTICUT AVENUE INC,2,"1155 Connecticut Avenue, NW",WASHINGTON,DC,20036,1984,Office,Office,90346,107967.0,80.0,42.9,42.9,120.1,120.1,443.4,4.1,,1123.9,0.0,0.0,Whole Property,,0.0,0.0,0.0,0.0,1357786.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558420.0,488372.6,395987.7,238137.2,244643.7,328025.0,395709.1,392197.8,338144.3,358898.7,405208.9,489023.2,38.90545051,-77.04039257,243304,396496.460204207,137511.127192372,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0403948664976,38.9054582978594,449143,PM1419646,0162    0100,1419646,Demonet Building,,,2021,Incomplete Report,1740 M ST NW,1155 CONNECTICUT AVENUE INC,2,"1155 Connecticut Avenue, NW",WASHINGTON,DC,20036,1984,Office,Office,90346,107967.0,69.0,41.8,42.8,117.2,119.8,419.5,3.9,,1175.9,0.0,0.0,Whole Property,,0.0,0.0,0.0,0.0,1324255.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532771.0,495014.4,408944.1,260164.4,259421.7,343251.8,372526.1,364552.4,333726.1,336490.0,363260.4,448238.9,38.90545051,-77.04039257,243304,396496.460204207,137511.127192372,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.029181994454,38.9010437654341,449144,PM1419667,0286    0041,1419667,1250 Eye Street,,,2011,In Compliance,1250 I ST,IPERS EYE ST NW DC INC,2,"1250 Eye Street, NW",WASHINGTON,DC,,1982,Office,Office,239325,114881.0,79.0,62.8,64.0,209.7,213.7,1664.8,0,,0.0,0.0,0.0,Whole Facility Energy Consumption,,0.0,0.0,0.0,0.0,3445591.7028135988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9010359781,-77.0291797018,240927,397468.876700025,137020.70790236,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.029181994454,38.9010437654341,449145,PM1419667,0286    0041,1419667,1250 Eye Street,,,2012,In Compliance,1250 I ST,IPERS EYE ST NW DC INC,2,"1250 Eye Street, NW",WASHINGTON,DC,,1982,Office,Office,239325,114873.0,82.0,60.5,60.0,202.0,200.3,1603.85,0,,0.0,0.0,0.0,Whole Facility Energy Consumption,,0.0,0.0,0.0,0.0,3319439.5662368122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9010359781,-77.0291797018,240927,397468.876700025,137020.70790236,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.029181994454,38.9010437654341,449146,PM1419667,0286    0041,1419667,1250 Eye Street,,,2013,In Compliance,1250 I ST,IPERS EYE ST NW DC INC,2,"1250 Eye Street, NW",WASHINGTON,DC,20005,1982,Office,Office,239325,182020.0,71.0,65.2,65.2,204.6,204.6,1502.2,8.3,,2253.6,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,3476640.31581024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9010359781,-77.0291797018,240927,397468.876700033,137020.707902358,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.029181994454,38.9010437654341,449147,PM1419667,0286    0041,1419667,1250 Eye Street,,,2014,In Compliance,1250 I ST,IPERS EYE ST NW DC INC,2,"1250 I Street, NW",WASHINGTON,DC,20005,1982,Office,Office,239325,187269.0,83.0,54.6,54.6,171.3,171.3,1367.9,7.3,,1959.0,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,2994805.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9010359781,-77.0291797018,240927,397468.876697029,137020.707897364,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0292416348339,38.9010032723594,449148,PM1419667,0286    0041,1419667,1250 Eye Street,,,2015,In Compliance,1250 I ST NW,IPERS EYE ST NW DC INC,2,"1250 I Street, NW",Washington,DC,20005,1982,Office,Office,239325,187269.0,84.0,51.0,50.7,160.2,159.3,1279.3,6.8,,1877.2,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,2800897.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9009954852,-77.0292393421,240927,397463.701901747,137016.214517311,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0292416348339,38.9010032723594,449149,PM1419667,0286    0041,1419667,1250 Eye Street,,,2016,In Compliance,1250 I ST NW,IPERS EYE ST NW DC INC,2,"1250 I Street, NW",WASHINGTON,DC,20005,1982,Office,Office,239325,187269.0,85.0,49.3,49.0,154.8,153.9,1058.9,5.7,,2052.9,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,2706161.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9009954852,-77.0292393421,240927,397463.701901747,137016.214517311,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0292416348339,38.9010032723594,449150,PM1419667,0286    0041,1419667,1250 Eye Street,,,2017,In Compliance,1250 I ST NW,IPERS EYE ST NW DC INC,2,"1250 I Street, NW",WASHINGTON,DC,20005,1982,Office,Office,239325,193051.0,88.0,43.3,44.7,136.0,140.2,927.4,4.8,,2768.4,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,2450166.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9009954852,-77.0292393421,240927,397463.701901747,137016.214517311,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0292393526216,38.9009958176126,449151,PM1419667,0286    0041,1419667,1250 Eye Street,,,2018,In Compliance,1250 I ST NW,1250 EYE STREET OWNER LLC,2,"1250 I Street, NW",WASHINGTON,DC,20005,1982,Office,Office,239325,193986.4,71.0,47.3,47.6,132.4,133.3,877.7,4.5,,2379.4,0.0,0.0,Whole Property,Other,0.0,0.0,0.0,0.0,2687770.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995359.1,728710.3,757578.6,704631.4,688454.4,719477.8,773959.8,786261.1,744145.2,661342.4,749152.3,861602.9,38.90098803,-77.02923706,240927,397463.899592953,137015.386866092,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0292539930654,38.9010169169293,449152,PM1419667,0286    0041,1419667,1250 Eye Street,,,2019,In Compliance,1250 I STREET NW,1250 EYE STREET OWNER LLC,2,"1250 I Street, NW",WASHINGTON,DC,20005,1982,Office,Office,239325,193051.0,72.0,46.8,46.7,131.1,130.6,865.4,4.5,,2171.9,0.0,0.0,Whole Property,,0.0,0.0,0.0,0.0,2650042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937923.2,861522.0,757456.4,613133.6,684071.1,733795.1,824161.0,831487.4,729876.9,656802.2,665947.5,745768.2,38.90100913,-77.0292517,240927,397462.630430964,137017.729542345,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0292539930654,38.9010169169293,449153,PM1419667,0286    0041,1419667,1250 Eye Street,,,2020,In Compliance,1250 I ST NW,1250 EYE STREET OWNER LLC,2,"1250 I Street, NW",WASHINGTON,DC,20005,1982,Office,Office,239325,193051.0,71.0,39.0,41.0,109.1,114.9,720.2,3.7,,1382.7,0.0,0.0,Whole Property,,0.0,0.0,0.0,0.0,2205259.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787218.0,700859.5,572925.3,462207.3,531852.3,624188.2,712828.0,680180.6,586986.9,573164.1,569937.5,721999.1,38.90100913,-77.0292517,240927,397462.630430964,137017.729542345,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0292539930654,38.9010169169293,449154,PM1419667,0286    0041,1419667,1250 Eye Street,,,2021,In Compliance,1250 I ST NW,1250 EYE STREET OWNER LLC,2,"1250 I Street, NW",WASHINGTON,DC,20005,1982,Office,Office,239325,193051.0,75.0,37.5,38.0,105.1,106.4,672.8,3.5,,1451.9,0.0,0.0,Whole Property,,0.0,0.0,0.0,0.0,2123728.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828097.9,701106.1,578860.0,445513.7,490219.6,573849.4,655329.8,624790.7,561843.2,530596.7,556771.5,699185.1,38.90100913,-77.0292517,240927,397462.630430964,137017.729542345,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0420663378539,38.9020949799763,449155,PM1419693,0106    0048,1419693,1800 K Street,,,2011,In Compliance,1800 K ST NW,"RAR2-1800 K ST NW -DC,INC",2,"1800 K Street, NW",WASHINGTON,DC,,1971,Office,Office,242109,162707.0,51.0,79.7,84.7,266.1,282.8,2536.64,0,,0.0,0.0,0.0,No Selection Made,,0.0,0.0,0.0,0.0,5250019.8329425566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9020871929,-77.0420640411,300930,396351.30940004,137137.837302365,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0420663378539,38.9020949799763,449156,PM1419693,0106    0048,1419693,1800 K Street,,,2012,In Compliance,1800 K ST NW,"RAR2-1800 K ST NW -DC,INC",2,"1800 K Street, NW",WASHINGTON,DC,,1971,Office,Office,242109,162708.0,75.0,60.9,60.9,203.3,203.3,1938.45,0,,0.0,0.0,0.0,No Selection Made,,0.0,0.0,0.0,0.0,4011949.407971865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9020871929,-77.0420640411,300930,396351.30940004,137137.837302365,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0420663378539,38.9020949799763,449157,PM1419693,0106    0048,1419693,1800 K Street,,,2013,In Compliance,1800 K ST NW,"RAR2-1800 K ST NW -DC,INC",2,"1800 K Street, NW",WASHINGTON,DC,20006,1971,Office,Office,242109,911059.0,100.0,13.5,13.5,42.4,42.4,1557.0,1.7000000000000002,,5424.5,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,3603366.15034176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9020871929,-77.0420640411,300930,396351.309400045,137137.837302354,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0420663378539,38.9020949799763,449158,PM1419693,0106    0048,1419693,1800 K Street,,,2014,In Compliance,1800 K ST NW,"RAR2-1800 K ST NW -DC,INC",2,"1800 K Street, NW",WASHINGTON,DC,20006,1971,Office,Office,242124,224864.0,,41.6,41.6,130.5,130.5,1251.1,5.6,,1660.9,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,2739071.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9020871929,-77.0420640411,300930,396351.309396045,137137.837298362,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.041927833033,38.9022462548714,449159,PM1419693,0106    0048,1419693,1800 K Street,,,2015,In Compliance,1800 K ST NW,RAR2 1800 K ST NW DC INC,2,"1800 K Street, NW",Washington,DC,20006,1971,Office,Office,242124,224864.0,,40.6,40.3,127.3,126.6,1220.8,5.4,,3236.2,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,2672771.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.902238468,-77.0419255366,300930,396363.331176124,137154.624520536,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.041927833033,38.9022462548714,449160,PM1419693,0106    0048,1419693,1800 K Street,,,2016,In Compliance,1800 K ST NW,RAR2 1800 K ST NW DC INC,2,"1800 K Street, NW",WASHINGTON,DC,20006,1971,Office,Office,242124,224864.0,,40.6,41.5,127.5,130.2,1047.1,4.7,,4106.8,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,2676017.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.902238468,-77.0419255366,300930,396363.331176124,137154.624520536,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.041927833033,38.9022462548714,449161,PM1419693,0106    0048,1419693,1800 K Street,,,2017,In Compliance,1800 K ST NW,RAR2 1800 K ST NW DC INC,2,"1800 K Street, NW",WASHINGTON,DC,20006,1971,Office,Office,242124,235914.0,,32.7,32.7,102.8,102.8,856.4,3.6,,3743.4,0.0,0.0,Whole Building,,0.0,0.0,0.0,0.0,2262703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.902238468,-77.0419255366,300930,396363.331176124,137154.624520536,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0419255367717,38.9022387967754,449162,PM1419693,0106    0048,1419693,1800 K Street,,,2018,In Compliance,1800 K ST NW,RAR2 1800 K ST NW DC INC,2,"1800 K Street, NW",WASHINGTON,DC,20006,1971,Office,Office,242124,237219.0,86.0,34.1,34.1,95.5,95.5,774.1,3.3,,2978.0,0.0,0.0,Whole Property,Whole Property,0.0,0.0,0.0,0.0,2370591.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069038.0,640328.6,757175.6,609867.4,653164.8,684640.0,722377.9,394572.6,412106.0,645205.5,694392.1,805590.9,38.90223101,-77.04192324,300930,396363.530003735,137153.796534306,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0419841170156,38.9020765370156,449163,PM1419693,0106    0048,1419693,1800 K Street,,,2019,In Compliance,2001 K ST NW,RAR2 1800 K ST NW DC INC,2,"1800 K Street, NW",WASHINGTON,DC,20006,1971,Office,Office,242124,237219.0,80.0,38.9,38.9,108.8,108.8,882.2,3.7,,2710.7,0.0,0.0,Whole Property,,0.0,0.0,0.0,0.0,2701422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905319.9,799986.0,802849.8,640662.4,692441.0,773354.0,818939.6,816805.6,702393.0,668503.5,755094.4,840903.6,38.90206875,-77.04198182,300930,396358.440424151,137135.786703755,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0419841170156,38.9020765370156,449164,PM1419693,0106    0048,1419693,1800 K Street,,,2020,In Compliance,950 18TH ST NW,RAR2 1800 K ST NW DC INC,2,"1800 K Street, NW",WASHINGTON,DC,20006,1971,Office,Office,242124,237219.0,83.0,31.4,31.4,87.9,87.9,712.5,3,,1438.2,0.0,0.0,Whole Property,,0.0,0.0,0.0,0.0,2181763.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804916.6,726921.2,674609.6,575760.9,545737.9,558212.0,639582.2,599331.1,514485.9,504233.2,557211.7,743176.4,38.90206875,-77.04198182,300930,396358.440424151,137135.786703755,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0419841170156,38.9020765370156,449165,PM1419693,0106    0048,1419693,1800 K Street,,,2021,In Compliance,950 18TH ST NW,RAR2 1800 K ST NW DC INC,2,"1800 K Street, NW",WASHINGTON,DC,20006,1971,Office,Office,242124,237219.0,82.0,33.3,33.7,93.1,94.4,732.4,3.1,,1919.4,0.0,0.0,Whole Property,,0.0,0.0,0.0,0.0,2311916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849691.8,846239.8,622741.1,503959.4,532159.1,576428.8,772201.7,655495.0,584332.7,575100.3,616651.0,753257.5,38.90206875,-77.04198182,300930,396358.440424151,137135.786703755,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0429095190816,38.9079309574142,449169,PM1436116,0138    0803,1436116,"1330 Connecticut Ave., NW",,,2013,In Compliance,1330 CONNECTICUT AV NW,BP 1330 CONNECTICUT AVENUE LLC,2,"1330 Connecticut Ave., NW",WASHINGTON,DC,20036,1984,Office,Office,255095,335991.0,82.0,66.8,66.8,209.5,209.5,3104.8,9.2,,8976.7,0.0,27544.8,Whole Building,,0.0,0.0,0.0,0.0,6566858.49220848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9079231692,-77.0429072217,218103,396278.475300046,137785.712002364,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
